CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0898,Female,1,Yes,No,18,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,70.29,1236.45,No
CUST0899,Female,1,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,37.88,388.24,No
CUST0900,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,22.05,339.51,No
CUST0901,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,101.55,1846.36,Yes
CUST0902,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,102.59,4930.45,No
CUST0903,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,79.83,5774.91,Yes
CUST0904,Female,1,No,Yes,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,71.51,574.83,Yes
CUST0905,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,96.76,3667.55,No
CUST0906,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,100.68,1302.32,Yes
CUST0907,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card,78.13,2953.3,No
CUST0908,Male,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer,74.17,0,Yes
CUST0909,Female,1,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,24.51,404.29,Yes
CUST0910,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.29,543.53,Yes
CUST0911,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,77.65,219.68,Yes
CUST0912,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,81.07,1304.83,Yes
CUST0913,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,99.19,5336.34,Yes
CUST0914,Female,0,No,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.79,3045.29,No
CUST0915,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,94.48,2564.15,No
CUST0916,Male,1,No,No,61,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,65.33,3979.97,No
CUST0917,Male,1,No,No,37,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,86.53,3170.02,No
CUST0918,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,105.34,244.69,Yes
CUST0919,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,34.48,0,No
CUST0920,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,110.75,4.04,Yes
CUST0921,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,102.42,4517.51,Yes
CUST0922,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.48,291.43,Yes
CUST0923,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.96,11.64,No
CUST0924,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,87.46,284.62,No
CUST0925,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,83.05,1057.85,No
CUST0926,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,103.64,1981.01,Yes
CUST0927,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,26.96,1112.16,Yes
CUST0928,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,28.65,0,Yes
CUST0929,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,98.92,1361.32,Yes
CUST0930,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,80.61,833.2,Yes
CUST0931,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,107.85,4819.25,Yes
CUST0932,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,96.87,7018.57,No
CUST0933,Female,1,Yes,No,16,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.81,1320.45,Yes
CUST0934,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.55,355.21,Yes
CUST0935,Female,0,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer,78.88,1562.66,Yes
CUST0936,Female,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,56.91,87.58,Yes
CUST0937,Female,1,No,No,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,468.77,Yes
CUST0938,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,119.29,470.27,No
CUST0939,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,31.65,916.92,No
CUST0940,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,35.97,1946.58,No
CUST0941,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,73.53,0,No
CUST0942,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.72,766.31,No
CUST0943,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,120.38,4083.12,Yes
CUST0944,Male,0,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,18,53.49,No
CUST0945,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,108.87,7842.22,Yes
CUST0946,Male,0,No,No,29,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,83.96,2431.9,No
CUST0947,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,110.31,435.43,No
CUST0948,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,90.18,5149.48,Yes
CUST0949,Female,1,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card,102.84,1564.33,No
CUST0950,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.78,4321.32,Yes
CUST0951,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,39.45,843.24,No
CUST0952,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,18,293.87,No
CUST0953,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,67.56,452.41,Yes
CUST0954,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,114.73,5861.07,Yes
CUST0955,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,106.49,4825.4,No
CUST0956,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,117.84,2003.95,No
CUST0957,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,28.75,165.13,No
CUST0958,Female,1,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,36.01,0.18,Yes
CUST0959,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,96.89,4539.87,No
CUST0960,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,96.8,1344.24,No
CUST0961,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,88.12,1119.46,Yes
CUST0962,Male,0,No,No,14,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,69.13,987.85,No
CUST0963,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer,97.23,1541.27,No
CUST0964,Male,1,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,65.68,188.58,No
CUST0965,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.86,86.79,No
CUST0966,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,66.76,150.25,Yes
CUST0967,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card,94.4,6781.7,No
CUST0968,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,99.87,1572.93,No
CUST0969,Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,35.47,586.87,Yes
CUST0970,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,65.84,1964.1,No
CUST0971,Male,0,No,No,11,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,90.9,983.6,No
CUST0972,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,96.78,1267.14,Yes
CUST0973,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,77.79,5571.39,Yes
CUST0974,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,91.16,1555.47,No
CUST0975,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Credit card,111.67,767.21,No
CUST0976,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,131.75,1053.37,Yes
CUST0977,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card,92.83,87.34,Yes
CUST0978,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,68.57,1051.56,No
CUST0979,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,106.46,293.69,No
CUST0980,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,70.05,673.87,Yes
CUST0981,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,111.45,780.51,Yes
CUST0982,Male,0,Yes,No,21,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,62.85,1331.63,No
CUST0983,Male,0,Yes,No,31,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,92.6,2869.99,No
CUST0984,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,106.75,534.24,No
CUST0985,Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,116.42,26.19,No
CUST0986,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.62,938.69,No
CUST0987,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,70.57,1006.76,No
CUST0988,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,41.93,257.96,Yes
CUST0989,Male,1,Yes,No,10,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,93.04,957.47,No
CUST0990,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,83.45,1593.65,Yes
CUST0991,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.54,4424.06,No
CUST0992,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.72,1469.18,Yes
CUST0993,Male,0,No,No,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,65.14,1414.43,No
CUST0994,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.85,1891.68,No
CUST0995,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,113.25,1025.74,No
CUST0996,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,117.43,32.17,Yes
CUST0997,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,73.36,1552.8,No
CUST0998,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,110.79,3652.94,No
CUST0999,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,65.69,356.42,Yes
CUST1000,Female,1,No,Yes,64,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,104.99,6699.71,Yes
